fam_sample	compare_sample	type	bc_dist
MBH095	MBS1119	fam-pos	0.918329416334
MBH095	MBS1125	fam-pos	0.661220566122
MBH095	MBS1139	fam-pos	0.6774439
MBH095	MBS1154	fam-pos	0.649291347394
MBH095	MBS1129	fam-pos	0.666858949971
MBH095	MBS1132	fam-pos	0.668644833136
MBH095	MBS1148	fam-pos	0.822512682251
MBH095	MHH361	fam-pos	0.64349883565
MBH095	MBS1130	fam-pos	0.997736100113
MBH095	MBS1146	fam-pos	0.688563668856
MBH095	MBS1164	fam-pos	0.997930699897
MBH095	MBS1172	fam-pos	0.995371399769
MBH095	MHH329	fam-pos	0.9975215
MBH095	MHH362	fam-pos	0.940351302982
MBH095	MHH386	fam-pos	0.943465697173
MBH095	MHH537	fam-pos	0.941721802914
MBH095	MHH579	fam-pos	0.943542297177
MBH095	MBS1134	fam-pos	0.937832206217
MBH095	MBS1147	fam-pos	0.686859231314
MBH095	MBS1158	fam-pos	0.669178133082
MBH095	MBS1170	fam-pos	0.629089781454
MBH095	MHH271	fam-pos	0.678393167839
MBH095	MHH364	fam-pos	0.707057643941
MBH095	MHH251	fam-pos	0.699049569905
MBH095	MHH272	fam-pos	0.644383035562
MBH095	MHH327	fam-pos	0.6930218
MBH095	MHH333	fam-pos	0.667051616647
MBH095	MHH340	fam-pos	0.664886616756
MBH095	MHH270	fam-pos	0.520875352088
MBH095	MHH330	fam-pos	0.561841165724
MBH095	MHH337	fam-pos	0.890976694549
MBH095	MHH342	fam-pos	0.642093317895
MBH095	MHH349	fam-pos	0.7996729
MBH095	MHH539	fam-pos	0.906173890617
MBH095	MHH558	fam-pos	0.856586707171
MBH095	MHH568	fam-pos	0.8250066
MBH095	MHH577	fam-pos	0.8039621
MBH095	MHS125	fam-pos	0.846783122983
MBH095	MHH528	fam-pos	0.690630230937
MBH095	MHH532	fam-pos	0.6213739
MBH095	MHH548	fam-pos	0.652537065254
MBH095	MHH571	fam-pos	0.644872282244
MBH095	MHH603	fam-pos	0.302163565108
MBH095	MHH626	fam-pos	0.539671176984
MBH095	MHS135	fam-pos	0.7139137
MBH095	MHH515	fam-pos	0.914014504299
MBH095	MHH518	fam-pos	0.933056
MBH095	MHH531	fam-pos	0.923239811514
MBH095	MHH546	fam-pos	0.943331205667
MBH095	MHH527	fam-pos	0.677831164434
MBH095	MHH538	fam-pos	0.67166355075
MBH095	MHH544	fam-pos	0.719695542046
MBH095	MHH618	fam-pos	0.6340319
MBH095	MHS130	fam-pos	0.69950056995
MBH095	MHH514	fam-pos	0.623191456521
MBH095	MHH521	fam-pos	0.694359230564
MBH095	MHH533	fam-pos	0.77280421136
MBH095	MHH543	fam-pos	0.679950416002
MBH095	MHH556	fam-pos	0.6631457
MBH095	MHH584	fam-pos	0.680040415998
MBH095	MHH614	fam-pos	0.648391147259
MBH095	MHS131	fam-pos	0.619873042981
MBH095	MHH583	fam-pos	0.971922001404
MBH095	MHH593	fam-pos	0.964933298247
MBH095	MHH609	fam-pos	0.964918501754
MBH095	MHH611	fam-pos	0.97160189858
MBH095	MBS1117	fam-neg0	0.723909027609
MBH095	MBH064	fam-neg0	0.502137375107
MBH095	MBH071	fam-neg0	0.407487959251
MBH095	MBH075	fam-neg0	0.459779272989
MBH095	MBS1122	fam-neg0	0.595742920213
MBH095	MBS1127	fam-neg0	0.8907747
MBH095	MBS1131	fam-neg0	0.8876686
MBH095	MBS1156	fam-neg0	0.8156433
MBH095	MBS1166	fam-neg0	0.672221283611
MBH095	MBS1165	fam-neg0	0.9733633
MBH095	MBS1171	fam-neg0	0.759730912013
MBH095	MHH378	fam-neg0	0.9022274
MBH095	MHH550	fam-neg0	0.548414577421
MBH095	MHH605	fam-neg0	0.674424448836
MBH095	MHS139	fam-neg0	0.6033827
MBH095	MHH557	fam-neg0	0.604270260427
MBH095	MHH561	fam-neg0	0.926366703682
MBH095	MHH615	fam-neg0	0.983077799154
MBH095	MHH517	fam-neg2	0.649927835007
MBH095	MHH600	fam-neg2	0.727888486394
MBH095	MHS134	fam-neg2	0.714256814287
MBH095	MHH334	fam-neg2	0.908463909154
MBH095	MHH365	fam-neg2	0.810509871576
MBH095	MHH547	fam-neg2	0.8160934
MBH095	MHH612	fam-neg2	0.601057779788
MBH095	MHH262	fam-neg2	0.665472683274
MBH095	MHH345	fam-neg2	0.6442649
MBH095	MHH368	fam-neg2	0.673829
MBH095	MHH267	fam-neg2	0.841559807922
MBH095	MHH355	fam-neg2	0.602645980132
MBH095	MHH382	fam-neg2	0.688786468879
MBH095	MHH391	fam-neg2	0.706025585301
MBH095	MHH599	fam-neg2	0.837476383748
MBH095	MHS140	fam-neg2	0.5994927
MBH095	MHH360	fam-neg2	0.722583813871
MBH095	MHH536	fam-neg2	0.623455381173
MBH095	MHH570	fam-neg2	0.642728864273
MBH095	MHH620	fam-neg2	0.661474333853
MBH095	MHH350	fam-neg2	0.757670175767
MBH095	MHH387	fam-neg2	0.6309184
MBH095	MHH526	fam-neg2	0.670527550579
MBH095	MHH629	fam-neg2	0.603461780173
MBH095	MHH555	fam-neg2	0.647819582391
MBH095	MHH586	fam-neg2	0.659556665956
MBH095	MHS123	fam-neg2	0.675430267543
MBH095	MHH578	fam-neg2	0.773511222649
MBH095	MHS118	fam-neg2	0.698863215057
MBH095	MHH525	fam-neg2	0.6407034
MBH095	MHH560	fam-neg2	0.624893481245
MBH095	MHH591	fam-neg2	0.571771
MBH095	MHS126	fam-neg2	0.665389516731
MBH095	MHH523	fam-neg2	0.78250142175
MBH095	MHH610	fam-neg2	0.35119983244
MBH095	MHH628	fam-neg2	0.628454744268
MBH095	MHH613	fam-neg2	0.91270199127
MBH095	MHS128	fam-neg2	0.8001834
MBS1149	MHH595	fam-fam	0.647523311881
MBS1149	MHS120	fam-fam	0.689722068972
MBS1149	MHS138	fam-fam	0.7009866
MBS1149	MHH594	fam-fam	0.743121812844
MBS1149	MHS119	fam-fam	0.624302843645
MBS1149	MHS137	fam-fam	0.686669537334
MBS1149	MBH043	fam-fam	0.8059536
MBS1149	MBH052	fam-fam	0.6747447
MBS1149	MBH059	fam-fam	0.863595279539
MBS1149	MBH060	fam-fam	0.738326073833
MBS1149	MBH089	fam-fam	0.3641463
MBS1149	MBS1141	fam-fam	0.883091794155
MBS1149	MBS1174	fam-fam	0.773367277337
MBS1149	MHH336	fam-fam	0.760107335984
MBS1149	MHH366	fam-fam	0.835771491789
MBS1149	MHH552	fam-fam	0.814369453592
MBS1149	MHH616	fam-fam	0.83610258361
MBS1149	MBH050	fam-fam	0.751480387574
MBS1149	MBH056	fam-fam	0.659160765916
MBS1149	MBH066	fam-fam	0.765837311708
MBS1149	MBH070	fam-fam	0.435709243571
MBS1149	MBH094	fam-fam	0.692919546062
MBS1149	MBS1151	fam-fam	0.76765045353
MBS1149	MHH259	fam-fam	0.705766314712
MBS1149	MHH348	fam-fam	0.7440668
MBS1149	MHH371	fam-fam	0.715876685794
MBS1149	MHH565	fam-fam	0.717248971725
MBS1149	MBH053	fam-fam	0.6352811
MBS1149	MBH055	fam-fam	0.679766432023
MBS1149	MBH062	fam-fam	0.680349815983
MBS1149	MBH069	fam-fam	0.698892169889
MBS1149	MBS1116	fam-fam	0.667722116614
MBS1149	MBS1150	fam-fam	0.391702330415
MBS1149	MHH258	fam-fam	0.461545653845
MBS1149	MHH347	fam-fam	0.303850969615
MBS1149	MHH372	fam-fam	0.379060668953
MBS1149	MHH564	fam-fam	0.641060164106
MBS1149	MBH046	fam-fam	0.544708645529
MBS1149	MBH049	fam-fam	0.516709227506
MBS1149	MBH054	fam-fam	0.197384440131
MBS1149	MBH061	fam-fam	0.281664264083
MBS1149	MBH068	fam-fam	0.4438028
MBS1149	MBH095	fam-fam	0.460065973003
MBS1149	MHH261	fam-fam	0.536624276831
MBS1149	MHH346	fam-fam	0.378675006801
MBS1149	MHH370	fam-fam	0.443618
MBS1149	MHH563	fam-fam	0.276737772326
MBS1149	MBH084	fam-fam	0.797869910107
MBS1149	MBH091	fam-fam	0.700825214959
MBS1149	MBH093	fam-fam	0.323899198585
MBS1149	MBS1124	fam-fam	0.6733472
MBS1149	MBS1160	fam-fam	0.564340534651
MBS1149	MHH266	fam-fam	0.618746119063
MBS1149	MHH357	fam-fam	0.641887264189
MBS1149	MHH381	fam-fam	0.5927652
MBS1149	MHH394	fam-fam	0.556283111257
MBS1149	MHH607	fam-fam	0.619777880989
MBS1149	MHS142	fam-fam	0.490744425463
MBS1149	MBH078	fam-fam	0.7401401
MBS1149	MBH083	fam-fam	0.834250683425
MBS1149	MBH090	fam-fam	0.704089185204
MBS1149	MBH092	fam-fam	0.772381477238
MBS1149	MBS1123	fam-fam	0.790015779002
MBS1149	MBS1159	fam-fam	0.792535179254
MBS1149	MHH265	fam-fam	0.7851124
MBS1149	MHH356	fam-fam	0.669284666928
MBS1149	MHH380	fam-fam	0.718561771856
MBS1149	MHH393	fam-fam	0.792820679282
MBS1149	MHH597	fam-fam	0.695549115223
MBS1149	MHS141	fam-fam	0.745552949111
MBS1149	MBS1163	fam-fam	0.646588146988
MBS1149	MHH257	fam-fam	0.696418739284
MBS1149	MHH359	fam-fam	0.679875416006
MBS1149	MHH375	fam-fam	0.703252614837
MBS1149	MHH396	fam-fam	0.655129265513
MBS1149	MHH574	fam-fam	0.694512315274
MBS1149	MHH623	fam-fam	0.648512264851
MBS1149	MBS1121	fam-fam	0.682105236421
MBS1149	MBS1128	fam-fam	0.7582578
MBS1149	MBS1135	fam-fam	0.691225515439
MBS1149	MBS1142	fam-fam	0.663528816824
MBS1149	MHH256	fam-fam	0.654505017275
MBS1149	MHH358	fam-fam	0.692734169273
MBS1149	MHH376	fam-fam	0.648164817592
MBS1149	MHH395	fam-fam	0.667452466745
MBS1149	MHH573	fam-fam	0.587153338073
MBS1149	MHH622	fam-fam	0.673022932698
MBS1149	MBS1137	fam-fam	0.374313768716
MBS1149	MBS1144	fam-fam	0.305039261008
MBS1149	MBS1162	fam-fam	0.296825829683
MBS1149	MBS1169	fam-fam	0.676847316158
MBS1149	MHH264	fam-fam	0.4651881
MBS1149	MHH352	fam-fam	0.572287335843
MBS1149	MHH384	fam-fam	0.577286521136
MBS1149	MHH554	fam-fam	0.640923046138
MBS1149	MHH590	fam-fam	0.762096647581
MBS1149	MHS124	fam-fam	0.52850015285
MBS1149	MBS1136	fam-fam	0.762138888107
MBS1149	MBS1143	fam-fam	0.761833576183
MBS1149	MBS1161	fam-fam	0.763659188183
MBS1149	MBS1168	fam-fam	0.726735445347
MBS1149	MHH263	fam-fam	0.7519978876
MBS1149	MHH351	fam-fam	0.576357257636
MBS1149	MHH383	fam-fam	0.581160279058
MBS1149	MHH553	fam-fam	0.77840418892
MBS1149	MHH589	fam-fam	0.386923961308
MBS1149	MHH624	fam-fam	0.768306811585
MBS1149	MHH335	fam-fam	0.695898484795
MBS1149	MHH343	fam-fam	0.6992588
MBS1149	MHH369	fam-fam	0.595296879765
MBS1149	MHH397	fam-fam	0.423534742353
MBS1149	MHH566	fam-fam	0.571227721439
MBS1149	MHH592	fam-fam	0.695282484764
MBS1149	MHH621	fam-fam	0.7161869
MBS1149	MHH338	fam-fam	0.8275751
MBS1149	MHH339	fam-fam	0.779729988986
MBS1149	MHH353	fam-fam	0.835606675341
MBS1149	MHH374	fam-fam	0.819594881959
MBS1149	MHH529	fam-fam	0.809036990452
MBS1149	MHH576	fam-fam	0.669633116518
MBS1149	MHH606	fam-fam	0.80539717081
MBS1149	MHS121	fam-fam	0.789819910509
MBS1149	MHH516	fam-fam	0.305416465271
MBS1149	MHH520	fam-fam	0.392908678582
MBS1149	MHH534	fam-fam	0.3356509
MBS1149	MHH551	fam-fam	0.3957292
MBS1149	MHH567	fam-fam	0.675167783758
MBS1149	MHH588	fam-fam	0.808708290435
MBS1149	MHH617	fam-fam	0.368435731578
MBS1149	MHS132	fam-fam	0.378229
MBS1149	MHH540	fam-fam	0.751952087598
MBS1149	MHH545	fam-fam	0.647246035275
MBS1149	MHH619	fam-fam	0.798636210068
MBS1149	MHS127	fam-fam	0.544127422794
MBS1149	MHH535	fam-pos	0.993915300608
MBS1149	MHH549	fam-pos	0.956137702193
MBS1149	MHH559	fam-pos	0.953879297694
MBS1149	MHH572	fam-pos	0.997834099892
MBS1149	MHH602	fam-pos	0.649021
MBS1149	MHH627	fam-pos	0.711071242214
MBS1149	MBH039	fam-pos	0.8739512
MBS1149	MBH040	fam-pos	0.901567
MBS1149	MBH041	fam-pos	0.742155548431
MBS1149	MBH047	fam-pos	0.673545467355
MBS1149	MBH073	fam-pos	0.65950273405
MBS1149	MBS1120	fam-pos	0.8674731
MBS1149	MBH042	fam-pos	0.831857483186
MBS1149	MBH044	fam-pos	0.872035912796
MBS1149	MBH051	fam-pos	0.480235525988
MBS1149	MBH057	fam-pos	0.439412156059
MBS1149	MBH063	fam-pos	0.439589515938
MBS1149	MBH085	fam-pos	0.723275372328
MBS1149	MBH045	fam-pos	0.801723970259
MBS1149	MBH048	fam-pos	0.803947270592
MBS1149	MBH058	fam-pos	0.801885790094
MBS1149	MBH065	fam-pos	0.814724
MBS1149	MBH072	fam-pos	0.841149192057
MBS1149	MBH082	fam-pos	0.443439344344
MBS1149	MBH086	fam-pos	0.627020981351
MBS1149	MBS1138	fam-pos	0.7286175
MBS1149	MHH247	fam-pos	0.65439098272
MBS1149	MHH328	fam-pos	0.60260838013
MBS1149	MHH363	fam-pos	0.511440151144
MBS1149	MHH389	fam-pos	0.29300543535
MBS1149	MHH582	fam-pos	0.71580198579
MBS1149	MHH630	fam-pos	0.4640002
MBS1149	MBH077	fam-pos	0.4203742
MBS1149	MBH079	fam-pos	0.8365192
MBS1149	MBH088	fam-pos	0.512627675631
MBS1149	MBH096	fam-pos	0.693363061327
MBS1149	MBS1119	fam-pos	0.60286365957
MBS1149	MBS1125	fam-pos	0.732579859887
MBS1149	MBS1139	fam-pos	0.639995782
MBS1149	MBS1154	fam-pos	0.806093861219
MBS1149	MBS1129	fam-pos	0.695572630443
MBS1149	MBS1132	fam-pos	0.740878012956
MBS1149	MBS1148	fam-pos	0.471828620774
MBS1149	MHH361	fam-pos	0.679080316046
MBS1149	MBS1130	fam-pos	0.9980599
MBS1149	MBS1146	fam-pos	0.856157278424
MBS1149	MBS1164	fam-pos	0.998188699819
MBS1149	MBS1172	fam-pos	0.995622199562
MBS1149	MHH329	fam-pos	0.997500999875
MBS1149	MHH362	fam-pos	0.5655714
MBS1149	MHH386	fam-pos	0.568188956819
MBS1149	MHH537	fam-pos	0.5368557
MBS1149	MHH579	fam-pos	0.914532091453
MBS1149	MBS1134	fam-pos	0.793148410343
MBS1149	MBS1147	fam-pos	0.812522609374
MBS1149	MBS1158	fam-pos	0.73920941304
MBS1149	MBS1170	fam-pos	0.740436374044
MBS1149	MHH271	fam-pos	0.765023464754
MBS1149	MHH364	fam-pos	0.713390428661
MBS1149	MHH251	fam-pos	0.841392976209
MBS1149	MHH272	fam-pos	0.788488710576
MBS1149	MHH327	fam-pos	0.828045091402
MBS1149	MHH333	fam-pos	0.8001945
MBS1149	MHH340	fam-pos	0.7217899
MBS1149	MHH270	fam-pos	0.637193845579
MBS1149	MHH330	fam-pos	0.689524531048
MBS1149	MHH337	fam-pos	0.526987052699
MBS1149	MHH342	fam-pos	0.4936321
MBS1149	MHH349	fam-pos	0.731957986598
MBS1149	MHH539	fam-pos	0.875407481311
MBS1149	MHH558	fam-pos	0.7877102
MBS1149	MHH568	fam-pos	0.795954289798
MBS1149	MHH577	fam-pos	0.772551588628
MBS1149	MHS125	fam-pos	0.688716131128
MBS1149	MHH528	fam-pos	0.738698013065
MBS1149	MHH532	fam-pos	0.396719869836
MBS1149	MHH548	fam-pos	0.791567568735
MBS1149	MHH571	fam-pos	0.657075965708
MBS1149	MHH603	fam-pos	0.685092268509
MBS1149	MHH626	fam-pos	0.685570368557
MBS1149	MHS135	fam-pos	0.444440272222
MBS1149	MHH515	fam-pos	0.7824742
MBS1149	MHH518	fam-pos	0.699212584961
MBS1149	MHH531	fam-pos	0.609325139067
MBS1149	MHH546	fam-pos	0.573321921334
MBS1149	MHH527	fam-pos	0.786761731986
MBS1149	MHH538	fam-pos	0.818481263696
MBS1149	MHH544	fam-pos	0.691067530893
MBS1149	MHH618	fam-pos	0.782932489147
MBS1149	MHS130	fam-pos	0.445880616882
MBS1149	MHH514	fam-pos	0.478453352155
MBS1149	MHH521	fam-pos	0.462687726866
MBS1149	MHH533	fam-pos	0.7801096
MBS1149	MHH543	fam-pos	0.4455978
MBS1149	MHH556	fam-pos	0.428889271444
MBS1149	MHH584	fam-pos	0.4043546
MBS1149	MHH614	fam-pos	0.514857202971
MBS1149	MHS131	fam-pos	0.505513001103
MBS1149	MHH583	fam-pos	0.5947704
MBS1149	MHH593	fam-pos	0.578483157848
MBS1149	MHH609	fam-pos	0.5855976
MBS1149	MHH611	fam-pos	0.593377559338
MBS1149	MBS1117	fam-neg0	0.817125809144
MBS1149	MBH064	fam-neg0	0.367340436734
MBS1149	MBH071	fam-neg0	0.504310024784
MBS1149	MBH075	fam-neg0	0.373971937397
MBS1149	MBS1122	fam-neg0	0.6197312
MBS1149	MBS1127	fam-neg0	0.755989787799
MBS1149	MBS1131	fam-neg0	0.716669085833
MBS1149	MBS1156	fam-neg0	0.71580698579
MBS1149	MBS1166	fam-neg0	0.824923282492
MBS1149	MBS1165	fam-neg0	0.981463099073
MBS1149	MBS1171	fam-neg0	0.8808675
MBS1149	MHH378	fam-neg0	0.522980376149
MBS1149	MHH550	fam-neg0	0.677274967727
MBS1149	MHH605	fam-neg0	0.320529667947
MBS1149	MHS139	fam-neg0	0.721939486097
MBS1149	MHH557	fam-neg0	0.745421361813
MBS1149	MHH561	fam-neg0	0.7330961
MBS1149	MHH615	fam-neg0	0.967929296793
MBS1149	MHH517	fam-neg2	0.735055113247
MBS1149	MHH600	fam-neg2	0.813756881376
MBS1149	MHS134	fam-neg2	0.8098684
MBS1149	MHH334	fam-neg2	0.907511904624
MBS1149	MHH365	fam-neg2	0.825087065017
MBS1149	MHH547	fam-neg2	0.817736790887
MBS1149	MHH612	fam-neg2	0.687874746819
MBS1149	MHH262	fam-neg2	0.758319375832
MBS1149	MHH345	fam-neg2	0.694714784736
MBS1149	MHH368	fam-neg2	0.5419929771
MBS1149	MHH267	fam-neg2	0.840112
MBS1149	MHH355	fam-neg2	0.709352470935
MBS1149	MHH382	fam-neg2	0.334186800128
MBS1149	MHH391	fam-neg2	0.345057834506
MBS1149	MHH599	fam-neg2	0.8453359768
MBS1149	MHS140	fam-neg2	0.637760481888
MBS1149	MHH360	fam-neg2	0.4310465
MBS1149	MHH536	fam-neg2	0.691868669187
MBS1149	MHH570	fam-neg2	0.762025164304
MBS1149	MHH620	fam-neg2	0.678975716051
MBS1149	MHH350	fam-neg2	0.497327224599
MBS1149	MHH387	fam-neg2	0.757359587868
MBS1149	MHH526	fam-neg2	0.683529536706
MBS1149	MHH629	fam-neg2	0.702335570234
MBS1149	MHH555	fam-neg2	0.693915369392
MBS1149	MHH586	fam-neg2	0.7726645659
MBS1149	MHS123	fam-neg2	0.821822973273
MBS1149	MHH578	fam-neg2	0.753021812349
MBS1149	MHS118	fam-neg2	0.7263237
MBS1149	MHH525	fam-neg2	0.790263989513
MBS1149	MHH560	fam-neg2	0.781383078138
MBS1149	MHH591	fam-neg2	0.58080287904
MBS1149	MHS126	fam-neg2	0.8046693
MBS1149	MHH523	fam-neg2	0.39339833033
MBS1149	MHH610	fam-neg2	0.5821713
MBS1149	MHH628	fam-neg2	0.741571748314
MBS1149	MHH613	fam-neg2	0.578170636726
MBS1149	MHS128	fam-neg2	0.477221973861
MHH261	MHH595	fam-fam	0.470812794163
MHH261	MHS120	fam-fam	0.574330378717
MHH261	MHS138	fam-fam	0.498977825051
MHH261	MHH594	fam-fam	0.756293924371
MHH261	MHS119	fam-fam	0.572921557292
MHH261	MHS137	fam-fam	0.720096458014
MHH261	MBH043	fam-fam	0.622324418884
MHH261	MBH052	fam-fam	0.51299422435
MHH261	MBH059	fam-fam	0.751048375105
MHH261	MBH060	fam-fam	0.574820878741
MHH261	MBH089	fam-fam	0.662943716853
MHH261	MBS1141	fam-fam	0.9161709
MHH261	MBS1174	fam-fam	0.595655679783
MHH261	MHH336	fam-fam	0.757026048595
MHH261	MHH366	fam-fam	0.6391863
MHH261	MHH552	fam-fam	0.614367322873
MHH261	MHH616	fam-fam	0.632705981635
MHH261	MBH050	fam-fam	0.5804363
MHH261	MBH056	fam-fam	0.442875572144
MHH261	MBH066	fam-fam	0.576965942303
MHH261	MBH070	fam-fam	0.633846881692
MHH261	MBH094	fam-fam	0.58775108245
MHH261	MBS1151	fam-fam	0.597032739555
MHH261	MHH259	fam-fam	0.55380254462
MHH261	MHH348	fam-fam	0.579633621018
MHH261	MHH371	fam-fam	0.5614245
MHH261	MHH565	fam-fam	0.566648578332
MHH261	MBH053	fam-fam	0.43160322842
MHH261	MBH055	fam-fam	0.526515771023
MHH261	MBH062	fam-fam	0.44070325593
MHH261	MBH069	fam-fam	0.478547973927
MHH261	MBS1116	fam-fam	0.422287457771
MHH261	MBS1150	fam-fam	0.561291343871
MHH261	MHH258	fam-fam	0.567657264851
MHH261	MHH347	fam-fam	0.595979060603
MHH261	MHH372	fam-fam	0.5159177
MHH261	MHH564	fam-fam	0.488374374419
MHH261	MBH046	fam-fam	0.645155653227
MHH261	MBH049	fam-fam	0.38990083899
MHH261	MBH054	fam-fam	0.603991639601
MHH261	MBH061	fam-fam	0.4054998
MHH261	MBH068	fam-fam	0.299029235049
MHH261	MBH095	fam-fam	0.1617009
MHH261	MBS1149	fam-fam	0.536624276831
MHH261	MHH346	fam-fam	0.276806827681
MHH261	MHH370	fam-fam	0.260523536974
MHH261	MHH563	fam-fam	0.44213658368
MHH261	MBH084	fam-fam	0.608922839108
MHH261	MBH091	fam-fam	0.550506944949
MHH261	MBH093	fam-fam	0.773958177396
MHH261	MBS1124	fam-fam	0.678721116064
MHH261	MBS1160	fam-fam	0.642289864229
MHH261	MHH266	fam-fam	0.672840132716
MHH261	MHH357	fam-fam	0.542451477123
MHH261	MHH381	fam-fam	0.646069517697
MHH261	MHH394	fam-fam	0.471306620696
MHH261	MHH607	fam-fam	0.4771005
MHH261	MHS142	fam-fam	0.304612269539
MHH261	MBH078	fam-fam	0.757684112116
MHH261	MBH083	fam-fam	0.859580592979
MHH261	MBH090	fam-fam	0.7196306
MHH261	MBH092	fam-fam	0.820645891032
MHH261	MBS1123	fam-fam	0.763254188163
MHH261	MBS1159	fam-fam	0.796771789839
MHH261	MHH265	fam-fam	0.836767108162
MHH261	MHH356	fam-fam	0.805610290281
MHH261	MHH380	fam-fam	0.776225388811
MHH261	MHH393	fam-fam	0.803982590199
MHH261	MHH597	fam-fam	0.742958425704
MHH261	MHS141	fam-fam	0.70106475516
MHH261	MBS1163	fam-fam	0.641754064175
MHH261	MHH257	fam-fam	0.655640248346
MHH261	MHH359	fam-fam	0.732661426734
MHH261	MHH375	fam-fam	0.590111940989
MHH261	MHH396	fam-fam	0.574082778704
MHH261	MHH574	fam-fam	0.660546033945
MHH261	MHH623	fam-fam	0.616439880822
MHH261	MBS1121	fam-fam	0.71526575729
MHH261	MBS1128	fam-fam	0.675737416213
MHH261	MBS1135	fam-fam	0.617032338297
MHH261	MBS1142	fam-fam	0.644064635594
MHH261	MHH256	fam-fam	0.568883643112
MHH261	MHH358	fam-fam	0.55099287755
MHH261	MHH376	fam-fam	0.590738540926
MHH261	MHH395	fam-fam	0.56779147839
MHH261	MHH573	fam-fam	0.440055944006
MHH261	MHH622	fam-fam	0.536256269562
MHH261	MBS1137	fam-fam	0.6738309
MHH261	MBS1144	fam-fam	0.716503057475
MHH261	MBS1162	fam-fam	0.745788687289
MHH261	MBS1169	fam-fam	0.609182039082
MHH261	MHH264	fam-fam	0.652184117391
MHH261	MHH352	fam-fam	0.531715753172
MHH261	MHH384	fam-fam	0.51879764812
MHH261	MHH554	fam-fam	0.529644852964
MHH261	MHH590	fam-fam	0.580625404844
MHH261	MHS124	fam-fam	0.704089385204
MHH261	MBS1136	fam-fam	0.6983154
MHH261	MBS1143	fam-fam	0.764348088217
MHH261	MBS1161	fam-fam	0.5933641
MHH261	MBS1168	fam-fam	0.664410949662
MHH261	MHH263	fam-fam	0.6059741
MHH261	MHH351	fam-fam	0.71340448567
MHH261	MHH383	fam-fam	0.7556144
MHH261	MHH553	fam-fam	0.5793965
MHH261	MHH589	fam-fam	0.451807182229
MHH261	MHH624	fam-fam	0.634581336542
MHH261	MHH335	fam-fam	0.6612389
MHH261	MHH343	fam-fam	0.513021624349
MHH261	MHH369	fam-fam	0.3284313
MHH261	MHH397	fam-fam	0.610149180507
MHH261	MHH566	fam-fam	0.515610448439
MHH261	MHH592	fam-fam	0.5223968
MHH261	MHH621	fam-fam	0.623618018819
MHH261	MHH338	fam-fam	0.639865518007
MHH261	MHH339	fam-fam	0.63907
MHH261	MHH353	fam-fam	0.748430474843
MHH261	MHH374	fam-fam	0.631714381586
MHH261	MHH529	fam-fam	0.6414762
MHH261	MHH576	fam-fam	0.647225035277
MHH261	MHH606	fam-fam	0.629633762963
MHH261	MHS121	fam-fam	0.628193537181
MHH261	MHH516	fam-fam	0.633645
MHH261	MHH520	fam-fam	0.551725032759
MHH261	MHH534	fam-fam	0.466088126696
MHH261	MHH551	fam-fam	0.743351412832
MHH261	MHH567	fam-fam	0.4668482
MHH261	MHH588	fam-fam	0.5821283
MHH261	MHH617	fam-fam	0.545469045453
MHH261	MHS132	fam-fam	0.425348228733
MHH261	MHH540	fam-fam	0.7986657
MHH261	MHH545	fam-fam	0.79846763023
MHH261	MHH619	fam-fam	0.870251212975
MHH261	MHS127	fam-fam	0.538153546185
MHH261	MHH535	fam-pos	0.99573170064
MHH261	MHH549	fam-pos	0.988747701125
MHH261	MHH559	fam-pos	0.988276
MHH261	MHH572	fam-pos	0.9980898
MHH261	MHH602	fam-pos	0.987060200647
MHH261	MHH627	fam-pos	0.982044397307
MHH261	MBH039	fam-pos	0.884428205779
MHH261	MBH040	fam-pos	0.905925304704
MHH261	MBH041	fam-pos	0.809437071416
MHH261	MBH047	fam-pos	0.515965275798
MHH261	MBH073	fam-pos	0.5913351613
MHH261	MBS1120	fam-pos	0.833723508314
MHH261	MBH042	fam-pos	0.889781094489
MHH261	MBH044	fam-pos	0.889498216575
MHH261	MBH051	fam-pos	0.857474614253
MHH261	MBH057	fam-pos	0.581945562708
MHH261	MBH063	fam-pos	0.609036360904
MHH261	MBH085	fam-pos	0.52220567611
MHH261	MBH045	fam-pos	0.883682188368
MHH261	MBH048	fam-pos	0.66080106608
MHH261	MBH058	fam-pos	0.6130716
MHH261	MBH065	fam-pos	0.602888719856
MHH261	MBH072	fam-pos	0.8198086
MHH261	MBH082	fam-pos	0.48120517406
MHH261	MBH086	fam-pos	0.5277114
MHH261	MBS1138	fam-pos	0.6239908188
MHH261	MHH247	fam-pos	0.603603
MHH261	MHH328	fam-pos	0.8088685
MHH261	MHH363	fam-pos	0.752836287642
MHH261	MHH389	fam-pos	0.669792133021
MHH261	MHH582	fam-pos	0.5773439
MHH261	MHH630	fam-pos	0.613483219326
MHH261	MBH077	fam-pos	0.763422211829
MHH261	MBH079	fam-pos	0.95820260209
MHH261	MBH088	fam-pos	0.6788999
MHH261	MBH096	fam-pos	0.77783985554
MHH261	MBS1119	fam-pos	0.907888218422
MHH261	MBS1125	fam-pos	0.628764362876
MHH261	MBS1139	fam-pos	0.637265
MHH261	MBS1154	fam-pos	0.623552343533
MHH261	MBS1129	fam-pos	0.632678755098
MHH261	MBS1132	fam-pos	0.642560635744
MHH261	MBS1148	fam-pos	0.84990168499
