indiv	fam	timepoint	relation	0.0	0.01	0.02	0.03	0.04	0.05	0.06	0.07	0.08	0.09	0.1	0.11	0.12	0.13	0.14	0.15	0.16	0.17	0.18	0.19	0.2	0.21	0.22	0.23	0.24	0.25	0.26	0.27	0.28	0.29	0.3	0.31	0.32	0.33	0.34	0.35	0.36	0.37	0.38	0.39	0.4	0.41	0.42	0.43	0.44	0.45	0.46	0.47	0.48	0.49	0.5	0.51	0.52	0.53	0.54	0.55	0.56	0.57	0.58	0.59	0.6	0.61	0.62	0.63	0.64	0.65	0.66	0.67	0.68	0.69	0.7	0.71	0.72	0.73	0.74	0.75	0.76	0.77	0.78	0.79	0.8	0.81	0.82	0.83	0.84	0.85	0.86	0.87	0.88	0.89	0.9	0.91	0.92	0.93	0.94	0.95	0.96	0.97	0.98	0.99
fam0511-F1-V07	fam0511	F1	V07	0	0	0	0	1	1	2	2	4	0	4	12	8	8	14	12	7	6	12	7	11	5	14	18	8	17	17	14	19	12	18	10	18	12	11	15	21	15	15	9	18	23	15	22	15	20	17	22	16	11	27	7	10	20	17	13	8	12	8	10	19	4	6	4	6	6	4	7	4	6	8	5	10	10	5	9	12	7	3	2	18	24	8	28	25	37	26	27	50	39	216	135	279	389	518	893	1736	2911	4044	43292
fam0511-F1-V09	fam0511	F1	V09	0	0	0	4	30	108	239	377	557	692	912	934	1023	1117	1140	1272	1269	1217	1234	985	1167	959	833	798	508	740	493	418	388	335	362	286	198	332	227	233	248	182	234	129	258	205	214	174	201	232	214	239	204	42	392	181	233	237	221	254	278	275	303	204	349	321	339	374	376	415	530	448	590	517	752	641	864	917	741	1189	1139	1189	1305	1143	1609	1338	1332	1287	1210	1168	943	791	791	563	720	423	565	503	554	663	982	1568	2824	27087
fam0511-F2-V01	fam0511	F2	V01	0	0	0	0	0	2	2	25	44	38	63	64	59	60	26	39	38	26	20	21	35	22	28	17	10	19	18	15	18	18	28	12	11	22	10	5	15	10	13	11	27	17	9	18	14	20	12	8	19	7	36	7	10	12	13	12	11	7	26	3	39	14	7	40	13	6	33	1	18	38	79	40	89	47	3	96	97	44	91	21	267	206	134	265	270	316	371	330	616	378	1301	878	1408	1415	1553	2026	2307	1894	524	32302
fam0511-F2-V02	fam0511	F2	V02	0	0	63	699	2041	3060	3421	3449	2890	2368	1745	1134	759	504	338	276	185	151	145	87	122	99	90	93	48	95	98	62	84	77	94	75	45	101	57	94	95	73	79	53	111	79	116	56	86	106	91	102	81	10	181	91	115	101	91	97	95	118	128	83	181	134	142	119	142	140	169	126	206	160	216	184	248	202	181	348	295	320	353	303	517	496	557	591	736	902	1180	1403	1876	2116	2908	2921	3085	2715	2253	1611	1177	1021	1964	31097
fam0511-F2-V03	fam0511	F2	V03	0	46	349	266	90	57	29	38	33	27	24	14	25	24	23	14	15	13	14	18	11	22	18	16	10	12	11	15	21	10	8	10	17	12	16	17	17	11	20	16	26	18	22	11	8	18	12	9	8	9	41	11	18	27	16	22	22	34	35	12	54	25	19	29	20	18	56	11	40	21	69	31	60	41	20	90	76	40	67	34	124	105	90	131	137	157	159	132	254	182	393	377	465	593	829	1378	2430	5443	11607	41757
fam0511-F2-V05	fam0511	F2	V05	0	0	0	3	15	18	31	27	21	11	24	16	16	14	12	13	15	13	12	3	7	10	13	16	10	17	15	12	8	14	17	12	13	12	8	10	6	11	13	19	10	12	21	10	17	21	14	18	22	20	18	22	16	10	13	7	13	7	3	6	9	11	5	10	5	12	7	4	11	6	8	4	8	7	1	10	6	3	9	4	33	23	14	23	18	23	20	18	29	28	134	97	188	219	317	489	1043	2067	5530	51928
fam0511-F2-V06	fam0511	F2	V06	0	0	0	0	4	12	33	74	136	214	329	333	449	459	466	525	591	691	685	561	983	899	876	848	614	1439	1074	1015	1152	1071	1403	1158	1044	1521	1125	1374	1432	1236	1286	876	1718	1304	1401	1128	1174	1373	1255	1203	1280	147	2112	1095	1307	1067	1082	1011	1035	1018	1001	605	1254	865	825	726	797	756	864	360	618	465	644	402	518	368	155	446	393	214	286	123	456	339	238	317	296	331	322	233	369	239	725	411	701	570	664	843	1063	966	410	20714
fam0511-F2-V07	fam0511	F2	V07	0	0	0	0	7	10	22	16	5	8	7	8	3	6	9	5	0	0	1	7	9	2	5	5	1	6	5	6	3	5	5	2	4	4	5	8	5	6	2	3	4	7	5	1	4	4	5	5	6	0	8	4	5	7	3	3	4	3	6	3	12	4	12	10	7	2	11	3	4	8	19	9	31	16	1	25	34	16	31	10	102	74	35	78	106	131	129	92	191	118	563	412	736	940	1344	2259	3612	5152	8620	41216
fam0511-F2-V08	fam0511	F2	V08	0	0	0	0	0	2	1	0	3	8	16	23	48	39	53	45	54	46	53	29	52	43	43	52	15	58	43	35	30	15	36	18	5	42	8	19	16	4	13	7	32	22	9	6	14	14	8	9	6	1	66	2	13	26	26	7	7	20	34	7	66	41	23	53	36	12	86	4	37	51	122	49	111	87	7	173	175	83	166	44	433	368	183	406	448	504	443	333	699	327	1651	804	1294	1174	1323	1448	1329	490	18	26360
fam0511-F2-V10	fam0511	F2	V10	0	0	1	12	82	318	625	725	774	607	676	510	485	346	318	274	268	223	175	133	176	135	120	129	58	124	98	95	83	52	125	70	34	127	34	60	98	32	76	12	153	83	55	31	24	91	83	44	15	5	286	19	43	118	130	42	56	100	143	35	286	149	86	200	169	80	337	26	202	209	431	201	338	303	81	543	460	328	539	220	938	758	666	900	947	1146	1309	1207	1743	1475	2799	2347	3016	3081	3145	3467	3436	3135	2297	28487
fam0511-T-V00	fam0511	T	V00	0	0	0	0	0	0	8	57	131	238	504	642	826	1024	1089	1208	1377	1514	1443	1143	2012	1645	1616	1663	994	2197	1707	1471	1593	1375	1765	1430	1038	1810	1042	1378	1310	1061	1232	604	1576	1112	1163	812	809	1085	887	910	741	71	1928	618	956	849	769	750	666	845	813	428	1150	757	712	705	741	659	934	344	700	531	881	571	722	574	288	781	686	454	534	268	887	563	402	498	553	580	578	411	605	390	920	525	774	752	748	806	943	805	283	11653
fam0511-T-V01	fam0511	T	V01	0	0	0	0	0	0	0	1	5	23	60	126	199	300	365	440	672	697	626	613	1115	971	932	1038	364	1435	1130	1001	975	777	1260	935	348	1631	431	1043	1020	600	944	226	1278	883	866	510	436	861	725	672	304	1	1927	202	693	694	599	412	417	630	662	162	1014	670	439	642	643	371	1038	129	653	481	846	474	831	609	123	906	815	428	644	153	1148	786	489	678	696	753	647	415	647	325	1201	544	845	749	671	698	542	128	5	8800
fam0511-T-V02	fam0511	T	V02	0	0	133	938	1887	2665	2857	2680	2427	2022	2045	1819	1744	1648	1464	1306	1241	1087	954	757	867	670	678	629	446	638	494	436	404	377	429	408	360	405	341	350	395	346	390	278	425	398	383	338	349	356	383	382	382	207	596	384	406	450	453	462	413	517	499	443	627	579	568	651	728	775	863	872	946	1035	1270	1216	1364	1537	1578	2023	2028	2091	2085	1957	2054	1990	1882	1856	1791	1741	1526	1362	1283	1065	1066	999	949	872	731	695	829	921	1628	16070
fam0511-T-V06	fam0511	T	V06	0	0	0	0	0	2	46	139	323	450	833	839	1100	1161	1106	1170	1271	1226	1130	876	1416	1120	1022	1032	576	1257	939	771	842	640	994	737	425	907	462	711	698	449	618	243	817	588	545	376	381	616	567	498	382	35	1391	345	584	660	605	611	586	709	706	393	1088	788	707	760	824	819	1153	530	864	703	1090	788	969	823	423	1157	919	665	780	385	1076	828	716	714	750	750	717	601	748	426	956	581	754	651	596	617	738	604	314	13390
fam0511-T-V08	fam0511	T	V08	0	0	0	0	0	0	6	29	77	182	373	558	769	998	1034	1144	1353	1422	1255	1079	1752	1306	1278	1172	657	1580	1173	955	992	743	1080	827	425	1063	499	751	762	547	695	265	916	550	606	382	391	636	500	489	333	10	1229	250	504	460	480	450	424	565	572	262	802	592	439	545	568	510	777	232	614	411	805	465	684	569	211	864	727	457	568	219	901	631	469	504	578	601	515	426	549	299	848	460	648	516	512	558	565	306	37	8415
fam0512-T-V06	fam0512	T	V06	0	2	4	9	10	7	8	5	14	7	6	1	4	4	2	4	2	3	7	4	9	3	5	2	7	8	1	1	6	6	4	1	3	3	1	9	2	7	2	2	5	1	5	3	4	15	3	8	2	3	11	5	5	3	4	3	4	5	9	2	14	14	7	11	11	4	13	4	13	7	22	23	18	16	4	32	34	14	26	7	60	40	39	67	60	91	65	88	101	95	222	181	292	310	454	659	1148	2401	8516	52602
fam0512-T-V07	fam0512	T	V07	0	2	48	308	671	1011	1201	1346	1554	1716	2022	2084	2246	2164	1931	1742	1490	1121	912	723	662	539	477	360	312	366	276	244	230	224	277	219	219	222	231	201	194	182	218	135	245	197	222	190	188	200	216	179	216	99	315	179	241	215	208	236	253	239	277	188	350	278	329	289	344	344	405	331	416	401	511	493	575	541	537	831	778	929	1101	1097	1512	1596	1878	2020	2105	2120	2098	1786	1555	1224	1058	745	633	497	426	494	606	908	2725	28615
fam0512-T-V08	fam0512	T	V08	0	47	314	375	309	201	177	134	129	125	101	67	85	79	63	66	58	52	48	40	41	15	10	18	12	18	14	11	17	16	17	15	4	22	13	10	12	11	12	11	27	14	19	7	11	17	23	14	12	11	60	10	25	25	20	21	17	35	34	14	57	42	19	42	38	25	80	8	47	38	75	50	71	43	16	93	95	56	89	47	179	158	130	149	171	204	207	199	298	257	506	461	635	796	1116	1629	3116	6584	12675	37876
fam0513-T-V01	fam0513	T	V01	0	0	0	0	1	5	19	57	136	234	427	472	675	773	832	1017	986	995	965	837	1243	1008	969	974	696	1165	856	735	687	595	747	555	360	566	369	455	414	343	339	145	465	290	318	190	228	352	302	329	215	15	791	204	352	335	315	336	327	462	430	275	707	568	587	585	674	766	922	554	895	770	1181	899	1083	1018	707	1441	1260	1017	1200	711	1388	948	914	761	810	743	643	462	572	339	636	366	430	407	453	555	875	1106	962	25460
fam0513-T-V03	fam0513	T	V03	0	0	0	0	0	0	2	15	62	114	272	358	481	508	498	484	596	491	382	271	423	306	240	237	106	233	136	99	105	55	115	53	26	85	17	41	45	25	42	7	76	45	28	16	7	49	42	16	2	1	144	7	37	56	64	17	30	54	97	6	141	93	44	110	93	50	203	13	159	170	304	171	269	254	65	463	461	287	460	152	893	700	612	734	883	982	970	848	1341	755	1763	1117	1571	1417	1340	1488	1732	824	52	25160
fam0513-T-V06	fam0513	T	V06	0	0	0	0	0	0	0	0	0	0	0	1	6	7	38	38	110	107	152	144	365	475	370	663	72	988	783	709	752	453	1204	712	72	1634	129	1006	1060	402	938	81	1387	947	712	347	273	835	895	509	55	0	2297	28	540	732	668	297	302	534	638	76	953	630	218	635	432	130	802	5	280	369	706	308	579	328	13	514	462	156	295	23	639	496	127	360	251	235	174	122	166	53	585	209	322	222	186	113	39	0	0	7888
fam0525-F1-V06	fam0525	F1	V06	0	4	399	1513	2404	3039	2960	2631	2604	2209	1934	1580	1417	1252	1137	1058	995	983	947	780	909	877	942	883	783	1060	1003	1011	1055	1084	1245	1188	1333	1464	1395	1559	1601	1726	1762	1557	1932	1821	1695	1716	1794	1832	1847	1833	1819	1468	2042	1536	1563	1383	1406	1291	1200	1053	1008	776	943	749	662	629	560	468	535	357	370	365	388	309	360	284	260	377	330	255	344	279	467	411	358	403	481	519	543	570	689	664	904	764	874	890	1014	1305	1648	2256	3002	14095
fam0525-F1-V07	fam0525	F1	V07	0	0	0	3	16	115	386	706	1108	1327	1587	1599	1748	1710	1665	1646	1593	1471	1426	1103	1480	1175	1078	932	652	1086	780	617	640	452	589	455	312	530	278	406	436	292	370	155	522	348	361	226	308	382	366	317	343	70	807	303	483	463	466	438	473	637	591	410	905	665	679	721	735	797	981	764	998	916	1220	1043	1302	1134	843	1589	1390	1228	1376	934	1601	1247	1148	1144	1122	1100	1053	869	1000	699	1173	870	1135	1070	1080	1391	1545	1581	1716	17861
fam0525-F1-V08	fam0525	F1	V08	0	0	0	0	1	0	10	30	97	188	410	570	795	930	817	1005	1085	1118	1004	841	1312	992	900	891	491	1116	776	633	670	449	673	466	271	684	280	450	413	307	390	128	538	334	304	211	184	308	285	288	177	8	870	141	398	421	407	349	346	488	501	224	796	594	541	593	600	651	883	350	766	651	937	677	849	814	346	1174	984	681	838	425	1324	889	782	752	812	891	823	641	879	505	1297	780	1054	1010	1002	1100	1262	817	160	15341
fam0525-T-V04	fam0525	T	V04	0	0	0	0	1	21	62	102	170	166	188	153	170	128	107	122	114	103	66	62	75	47	38	44	33	58	31	38	30	32	29	12	13	29	14	13	14	15	15	8	27	16	8	8	3	20	7	7	3	3	28	4	6	8	13	5	5	9	14	2	28	9	15	25	19	12	47	5	27	32	59	26	67	36	11	89	98	53	73	32	232	173	158	208	257	342	383	329	576	466	1182	870	1386	1413	1668	2141	2672	2874	2089	39007
fam0525-T-V08	fam0525	T	V08	0	0	1	11	19	81	169	405	683	808	1131	1190	1353	1397	1297	1395	1403	1518	1505	1144	1858	1389	1421	1346	931	1697	1284	1129	1161	970	1205	947	729	1024	685	831	771	647	674	385	900	576	626	461	442	580	527	528	544	74	1173	449	678	579	645	670	754	771	808	552	1175	853	998	966	1016	1021	1214	919	1174	994	1306	995	1218	1019	664	1335	1041	779	890	534	1059	785	646	652	665	661	648	539	674	462	903	631	790	779	750	884	951	987	725	16025
fam0526-T-V01	fam0526	T	V01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	2	2	3	0	0	3	3	4	1	1	2	2	2	0	1	2	0	0	2	4	1	5	2	4	1	3	1	2	3	2	0	7	1	4	4	1	3	2	3	4	1	3	1	1	2	2	0	2	0	2	1	7	1	4	2	1	4	2	1	4	0	13	13	0	15	12	15	21	11	20	14	161	77	178	201	263	290	303	115	5	33706
fam0526-T-V02	fam0526	T	V02	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	0	1	0	2	2	0	1	0	1	2	5	3	1	4	4	3	1	2	2	1	4	2	0	2	0	2	1	1	0	1	1	5	3	1	1	4	2	7	2	3	3	0	0	4	0	4	2	1	0	2	1	2	2	3	2	5	1	12	3	1	4	5	0	2	2	23	21	2	20	16	26	23	24	40	21	240	142	243	227	299	422	443	281	75	34949
fam0526-T-V04	fam0526	T	V04	0	0	0	0	0	7	8	9	9	5	4	5	2	3	4	2	6	5	4	5	12	4	3	0	5	6	3	1	3	2	5	5	4	4	3	3	4	2	1	1	4	5	4	7	5	0	6	3	3	0	8	2	6	5	3	3	4	7	3	5	3	7	7	4	3	4	4	2	7	7	6	0	6	3	1	5	1	7	5	3	20	16	6	15	17	23	15	18	22	9	131	76	153	171	212	416	806	1353	3150	49593
fam0526-T-V05	fam0526	T	V05	0	0	1	1	2	14	9	9	9	9	13	4	11	6	12	6	5	10	6	5	3	3	3	5	2	10	4	1	5	1	4	3	1	3	1	3	5	2	1	2	3	4	1	5	5	4	5	4	3	1	5	4	2	3	7	2	6	3	3	3	8	4	2	8	4	4	10	0	2	5	15	11	16	6	1	13	18	5	22	6	76	70	16	61	78	78	70	76	141	76	448	282	486	503	646	1028	1544	2114	3319	38132
fam0526-T-V06	fam0526	T	V06	0	0	0	0	0	0	1	4	8	11	12	19	11	11	17	16	11	6	4	3	11	4	4	4	3	8	5	4	3	3	2	1	3	11	1	4	5	3	4	2	9	2	4	3	4	3	1	2	2	2	6	0	4	2	6	4	3	6	3	1	6	3	2	2	2	5	3	2	1	1	2	12	2	3	2	2	3	3	2	1	26	19	3	17	32	25	28	29	62	32	265	134	291	308	390	644	921	761	297	48114
fam0526-T-V07	fam0526	T	V07	0	2	11	214	613	810	684	498	376	230	178	121	72	66	44	46	39	34	26	17	37	18	16	25	5	29	18	18	20	11	36	20	6	43	7	19	47	14	26	3	53	35	25	14	7	28	43	18	12	5	107	4	34	44	57	25	23	32	61	9	90	75	34	66	54	27	126	20	75	64	134	52	126	95	35	178	190	109	167	62	319	263	219	308	340	383	494	442	711	653	1199	1192	1833	2289	2879	3741	4389	4761	5196	30230
fam0526-T-V08	fam0526	T	V08	0	59	63	53	29	25	19	11	10	18	10	10	10	11	12	20	11	18	12	7	24	14	15	12	9	10	7	8	12	4	10	10	9	22	10	13	15	7	10	4	26	11	16	14	7	14	13	20	11	5	60	12	13	11	26	16	13	28	15	9	60	15	12	34	25	21	56	16	29	33	47	40	75	52	20	105	93	50	62	29	178	94	76	136	132	146	141	146	211	163	379	267	429	468	617	976	1437	2574	8424	55723
fam0526-T-V09	fam0526	T	V09	0	0	5	6	5	8	11	9	8	6	3	4	4	2	2	0	3	3	6	2	7	2	1	5	1	5	3	2	3	4	5	3	2	2	2	1	8	9	3	0	7	4	5	3	2	4	7	5	4	0	8	3	4	7	8	3	3	4	9	6	20	1	6	6	6	1	8	1	5	7	7	3	13	6	2	18	11	5	15	2	58	44	15	60	54	69	51	71	93	56	300	167	350	399	412	773	1101	1789	3136	47095
fam0528-F1-V03	fam0528	F1	V03	0	0	0	0	1	3	2	5	23	32	98	149	240	317	352	445	614	764	700	579	1064	916	831	917	541	1318	958	818	820	623	925	692	441	936	415	620	584	437	504	190	645	393	423	255	251	398	384	361	168	0	958	140	424	414	326	348	384	533	516	216	813	636	520	575	666	722	1088	377	827	610	1026	669	948	816	409	1100	939	736	822	394	1078	678	599	550	527	549	456	306	460	220	758	374	632	527	583	753	858	586	117	21404
fam0528-F1-V06	fam0528	F1	V06	0	0	0	0	0	0	0	1	8	14	51	82	147	223	268	333	490	531	572	502	888	820	713	813	437	1182	896	772	841	626	1005	747	465	1058	462	683	658	493	584	188	744	532	486	304	304	529	460	488	230	0	1172	180	477	506	440	408	440	580	654	302	949	736	615	648	724	733	1095	364	918	665	1072	701	987	880	369	1049	951	623	760	314	1055	646	495	497	552	512	387	267	413	198	665	293	486	437	416	558	574	344	37	23028
fam0528-F1-V07	fam0528	F1	V07	0	0	2	3	1	1	1	6	7	8	10	9	8	8	5	5	4	12	7	8	2	2	5	2	3	6	7	11	2	5	5	8	4	4	6	5	5	3	2	6	4	8	5	3	5	9	5	6	8	3	12	1	7	6	8	8	12	8	5	3	9	8	10	3	7	4	10	5	3	4	5	2	4	6	2	6	7	4	8	1	16	13	7	10	18	23	12	15	21	16	83	42	99	109	140	251	476	949	2447	56566
fam0528-F1-V09	fam0528	F1	V09	0	0	0	0	0	0	0	2	11	17	45	71	86	129	105	129	152	147	130	55	170	167	93	172	12	208	96	106	82	32	131	54	17	103	13	50	56	23	29	6	78	34	31	16	5	35	26	15	6	0	92	7	11	31	56	13	22	23	49	4	101	42	22	80	52	6	142	3	54	87	194	106	194	110	7	253	284	101	249	31	647	561	180	555	493	536	504	348	629	250	1494	654	1055	735	713	644	318	41	2	18893
fam0528-T-V00	fam0528	T	V00	0	0	0	0	0	2	15	16	34	52	69	94	90	106	108	132	131	112	117	87	167	118	111	102	81	144	102	73	82	82	108	61	62	88	67	61	71	58	70	38	81	70	49	38	40	48	40	24	39	4	34	22	17	17	17	23	23	19	15	16	22	15	16	18	10	9	19	5	13	9	20	16	14	13	3	17	14	11	18	6	45	46	6	33	31	35	45	33	72	51	306	186	306	321	452	635	702	312	18	45653
fam0528-T-V01	fam0528	T	V01	0	0	0	0	24	56	176	354	642	739	1110	1156	1263	1228	1151	1091	1119	1083	885	692	931	733	665	656	358	717	521	442	412	329	516	366	209	473	205	314	364	224	304	107	469	268	285	194	200	338	316	289	221	23	855	235	397	425	443	404	409	504	522	303	864	589	557	642	653	684	974	461	815	725	1090	773	1006	914	523	1350	1145	880	1149	616	1647	1228	1124	1132	1290	1384	1359	1160	1442	1019	1847	1300	1662	1536	1425	1494	1553	1430	658	14900
fam0528-T-V02	fam0528	T	V02	0	361	3732	5697	5915	5435	3900	2445	1333	699	457	259	193	153	133	108	118	113	96	61	114	97	96	84	58	122	80	70	95	64	111	78	61	95	76	93	87	66	94	63	136	100	88	68	76	114	104	90	75	33	192	57	101	95	134	92	113	123	116	102	199	132	136	150	161	173	161	130	180	150	234	198	237	227	206	348	329	316	330	312	507	476	508	586	641	791	931	1200	1596	2054	3119	3591	3903	3623	3096	2887	3256	4392	5710	20727
fam0528-T-V03	fam0528	T	V03	0	1	31	130	193	189	167	156	112	80	97	61	67	70	62	51	46	42	34	19	14	19	6	7	8	3	6	2	4	4	2	3	1	1	1	4	2	4	2	3	6	2	3	7	1	2	5	1	5	3	7	2	2	2	4	3	3	7	5	2	9	3	1	10	4	3	15	7	6	9	13	10	17	11	5	22	17	13	27	13	48	50	18	49	62	43	54	55	79	66	195	144	253	273	386	595	1090	2500	7958	51126
fam0528-T-V04	fam0528	T	V04	0	0	0	0	0	2	3	2	9	16	34	33	38	52	40	53	51	59	55	31	51	49	51	48	43	68	59	55	48	44	50	44	52	44	52	39	46	46	33	36	46	46	44	33	34	36	37	38	46	22	56	32	32	35	30	34	38	32	23	23	36	29	23	31	34	20	23	26	24	24	25	23	15	27	17	18	22	8	15	11	39	35	3	30	29	34	35	39	76	45	356	212	370	451	579	888	1373	1298	212	44165
fam0528-T-V05	fam0528	T	V05	0	0	2	4	6	9	7	5	6	10	8	6	9	5	7	4	7	7	8	8	9	4	4	7	2	7	6	4	3	4	2	7	7	7	7	7	7	5	10	5	11	6	6	4	6	5	3	8	7	5	8	3	5	8	4	7	6	5	6	6	9	5	5	2	6	7	5	1	4	3	4	5	9	4	6	8	7	2	10	6	11	19	13	22	20	21	15	31	28	36	100	72	117	123	162	284	497	1110	4179	65379
fam0528-T-V06	fam0528	T	V06	0	0	6	82	269	505	664	790	876	849	855	748	644	480	446	310	239	189	158	112	117	96	77	58	39	67	52	44	43	32	44	37	26	47	22	27	36	29	40	25	57	35	50	27	31	49	34	47	30	5	69	27	54	48	52	45	38	64	63	35	85	54	56	75	74	67	94	68	91	63	113	120	126	130	74	213	193	158	229	206	363	360	353	487	504	648	771	777	942	905	1153	849	952	816	762	857	1113	1786	4508	47730
fam0528-T-V08	fam0528	T	V08	0	0	0	0	0	0	0	1	7	5	20	26	31	46	48	41	45	51	40	25	58	36	37	39	10	46	25	30	18	9	36	9	0	16	5	12	10	9	9	1	14	8	3	6	3	10	6	8	4	0	25	0	3	8	13	12	5	12	9	3	44	17	7	39	22	3	42	2	17	35	79	40	102	41	3	132	137	51	120	18	394	330	134	337	367	391	374	307	567	267	1424	786	1169	1016	1066	1133	999	368	16	23673
fam1338-T-V00	fam1338	T	V00	0	2	4	9	7	10	16	8	11	7	2	14	4	3	5	5	7	6	7	5	6	8	3	9	6	5	13	5	12	10	6	5	5	8	9	12	15	5	13	3	21	12	10	14	5	16	7	10	8	6	22	7	11	9	12	5	8	7	13	10	11	10	7	11	13	5	15	9	13	4	31	6	27	10	10	32	25	16	27	7	55	61	26	55	54	76	74	65	111	82	279	191	331	365	520	859	1552	3272	9081	56369
fam1338-T-V02	fam1338	T	V02	0	0	0	0	0	0	0	0	1	4	9	14	21	43	55	88	134	138	169	121	325	377	329	534	87	735	597	623	560	388	1042	563	148	1227	237	861	906	476	874	171	1303	867	851	406	408	858	772	662	182	2	2185	120	706	742	597	387	410	685	693	141	959	597	352	572	461	264	763	39	383	353	618	314	465	287	21	426	380	128	247	25	557	430	141	305	276	241	203	146	261	94	744	297	488	333	312	383	187	35	0	13407
fam1385-T-V02	fam1385	T	V02	0	0	0	0	0	0	0	4	9	19	24	49	66	83	114	137	211	210	211	184	366	332	352	375	212	640	478	435	467	383	596	516	319	731	388	530	525	406	567	208	647	488	472	314	339	482	400	425	293	1	951	233	477	415	363	368	359	463	432	232	680	470	370	412	453	404	582	189	493	308	508	263	420	340	153	379	345	200	271	95	363	269	135	205	226	192	188	137	222	128	659	386	656	627	762	1015	1254	856	111	32411
fam1385-T-V05	fam1385	T	V05	0	0	125	722	1619	2274	2529	2330	1976	1508	1207	796	622	465	366	265	264	201	165	148	163	141	96	101	63	133	110	90	109	70	106	92	57	136	58	88	100	63	100	46	139	90	105	76	69	117	106	82	73	15	224	75	109	103	116	100	110	154	123	91	208	128	134	144	189	168	252	134	208	211	285	222	289	312	229	394	397	367	475	396	721	638	738	822	971	1150	1400	1554	2005	2201	2837	2925	3171	3037	2808	2520	2547	2623	3887	26524
fam1385-T-V06	fam1385	T	V06	0	0	6	58	115	156	129	153	132	128	128	99	101	83	85	81	61	66	72	45	56	41	43	37	30	26	24	24	28	17	28	13	14	23	12	12	18	16	14	7	15	12	8	6	6	13	13	6	11	3	17	8	12	4	15	8	9	13	16	6	22	12	11	12	14	10	20	5	11	11	30	13	36	21	10	55	36	24	41	13	113	91	51	109	107	120	119	116	223	158	512	360	634	753	1023	1580	2731	3743	5147	42537
fam1663-T-V00	fam1663	T	V00	0	0	0	0	0	0	1	2	4	4	11	12	13	6	4	7	8	6	7	0	8	6	4	5	1	1	0	3	3	2	2	4	0	2	2	3	6	2	3	2	2	2	3	1	3	3	0	2	1	0	3	1	1	0	4	4	4	3	4	2	5	1	2	1	2	2	3	0	4	3	7	2	1	4	0	7	9	2	5	1	28	40	5	28	35	34	36	34	77	46	323	182	342	394	511	740	880	661	174	43748
fam1663-T-V01	fam1663	T	V01	0	0	0	3	11	9	18	12	4	5	6	4	9	8	1	5	5	2	2	1	3	2	2	5	0	3	4	5	3	0	5	4	4	1	2	4	1	4	3	3	2	4	2	4	1	4	8	3	5	3	16	4	2	8	11	5	2	6	16	1	17	7	7	11	4	2	12	0	7	11	26	12	25	15	3	29	40	7	27	3	100	72	33	67	83	98	126	113	213	112	439	333	575	633	969	1569	2766	4665	7960	46137
fam1663-T-V04	fam1663	T	V04	0	0	0	0	0	1	13	24	70	77	183	199	255	331	329	436	484	603	534	434	846	725	741	768	536	1191	929	886	992	956	1185	1064	1016	1344	1217	1338	1418	1333	1459	1008	1832	1478	1604	1245	1355	1538	1353	1223	1376	410	1868	1071	1096	1109	911	885	858	910	817	502	877	591	571	502	456	468	469	281	356	283	343	193	264	197	112	229	165	120	141	60	180	122	98	129	105	122	106	94	124	67	243	179	242	250	309	478	661	848	699	20807
fam1663-T-V07	fam1663	T	V07	0	8	11	5	9	10	7	8	3	4	5	2	4	5	5	4	4	7	4	4	2	4	12	3	4	4	3	7	3	2	4	2	6	3	5	3	4	4	6	0	6	5	4	1	5	3	5	5	3	4	8	5	4	11	9	3	10	6	6	1	12	8	5	7	13	5	15	9	17	16	25	17	30	17	2	26	34	19	37	8	92	59	30	77	61	97	83	87	122	86	299	220	321	401	558	743	1399	2805	8796	56526
fam1664-F1-V00	fam1664	F1	V00	0	1	66	624	1880	2730	3241	2938	2652	1973	1495	1024	681	460	335	258	199	152	104	104	118	85	78	98	55	106	81	69	86	56	88	72	47	87	49	92	73	69	68	39	104	77	79	55	70	88	74	73	73	12	192	68	110	101	95	90	93	123	137	67	166	114	113	142	164	138	175	134	183	174	247	170	246	247	173	313	289	299	366	271	486	475	514	547	738	854	1076	1274	1699	1955	2612	2756	3163	2846	2316	1959	1513	1293	1741	30784
fam1664-F1-V01	fam1664	F1	V01	0	0	1	10	23	10	13	9	15	4	8	7	5	9	6	7	9	8	8	6	5	4	11	9	5	6	7	4	9	9	5	5	5	13	7	9	12	8	11	7	7	11	4	6	4	4	9	3	3	2	20	8	3	3	7	2	7	8	14	4	10	5	4	12	11	8	18	5	15	7	16	11	21	11	2	31	32	10	23	8	63	53	25	65	61	86	101	76	152	124	383	221	400	488	697	1149	2004	3569	6957	45083
fam1664-F1-V02	fam1664	F1	V02	0	0	3	16	24	30	14	8	11	8	14	5	12	10	8	14	8	13	5	5	9	8	9	7	6	9	12	5	6	4	7	8	8	6	8	8	6	6	11	4	6	6	8	5	9	16	5	4	4	5	21	6	8	13	11	14	3	12	5	1	21	13	11	19	11	4	25	2	15	24	40	18	40	20	4	36	44	28	44	10	92	105	45	74	87	108	105	110	179	148	429	350	541	649	861	1455	2645	4739	8655	41372
